Leg,Pool,Right Fencer,Score1,Score2,Left Fencer
4,2,RAFAEL RANA IMOGEN,D4,V5,RAGOT MIKAELA NICOLE
4,2,ONG JICKLE CLAIN,D4,V5,ABELLA HANNIEL
4,2,TAPALES ENDIRAJ MARGARET,V5,D2,RAFAEL GAY MARIE
4,2,RAFAEL RANA IMOGEN,V5,D4,CAPINA MIYAKE
4,2,RAGOT MIKAELA NICOLE,D3,V5,ABELLA HANNIEL
4,2,TAPALES ENDIRAJ MARGARET,V5,D3,ONG JICKLE CLAIN
4,2,RAFAEL RANA IMOGEN,V5,D2,RAFAEL GAY MARIE
4,2,ABELLA HANNIEL,V5,D3,CAPINA MIYAKE
4,2,RAGOT MIKAELA NICOLE,D3,V5,TAPALES ENDIRAJ MARGARET
4,2,RAFAEL GAY MARIE,V5,D3,ONG JICKLE CLAIN
4,2,ABELLA HANNIEL,V5,D4,RAFAEL RANA IMOGEN
4,2,CAPINA MIYAKE,D3,V5,TAPALES ENDIRAJ MARGARET
4,2,ONG JICKLE CLAIN,D3,V5,RAGOT MIKAELA NICOLE
4,2,RAFAEL GAY MARIE,D3,V5,ABELLA HANNIEL
4,2,TAPALES ENDIRAJ MARGARET,D4,V5,RAFAEL RANA IMOGEN
4,2,CAPINA MIYAKE,V5,D2,ONG JICKLE CLAIN
4,2,RAGOT MIKAELA NICOLE,D3,V5,RAFAEL GAY MARIE
4,3,MENDOZA JENNINA,D2,V5,HARRISON ASHLEY MAE MICHELLE
4,3,ALARCON BEVERLY GAY,D1,V5,DEL ROSARIO SARINA KELLY
4,3,DELA CRUZ CHIARA MICHAELA,D2,V5,CANLAS NINA DOMINIQUE
4,3,DEL ROSARIO SARINA KELLY,D3,V5,MENDOZA JENNINA
4,3,HARRISON ASHLEY MAE MICHELLE,V5,D4,DELA CRUZ CHIARA MICHAELA
4,3,CANLAS NINA DOMINIQUE,V5,D0,ALARCON BEVERLY GAY
4,3,MENDOZA JENNINA,V5,D3,DELA CRUZ CHIARA MICHAELA
4,3,DEL ROSARIO SARINA KELLY,D2,V5,CANLAS NINA DOMINIQUE
4,3,ALARCON BEVERLY GAY,D0,V5,HARRISON ASHLEY MAE MICHELLE
4,3,CANLAS NINA DOMINIQUE,V5,D3,MENDOZA JENNINA
4,3,DELA CRUZ CHIARA MICHAELA,D0,V5,ALARCON BEVERLY GAY
4,3,HARRISON ASHLEY MAE MICHELLE,V5,D1,DEL ROSARIO SARINA KELLY
4,3,MENDOZA JENNINA,V5,D3,ALARCON BEVERLY GAY
4,3,CANLAS NINA DOMINIQUE,D3,V5,HARRISON ASHLEY MAE MICHELLE
4,3,DEL ROSARIO SARINA KELLY,V5,D3,DELA CRUZ CHIARA MICHAELA
4,4,DELOS SANTOS JAYMI,V5,D2,MANGULABNAN KIANA DOMINIQUE
4,4,SANDOVAL JUSTA ANDREA,D0,V5,MATIAS ANDREA JENNELLE
4,4,FELICIANO SUMMER LUCINE,D3,V5,EDNILAG KRUPSKAYA
4,4,MATIAS ANDREA JENNELLE,V5,D2,DELOS SANTOS JAYMI
4,4,MANGULABNAN KIANA DOMINIQUE,V5,D3,FELICIANO SUMMER LUCINE
4,4,EDNILAG KRUPSKAYA,D4,V5,SANDOVAL JUSTA ANDREA
4,4,DELOS SANTOS JAYMI,V5,D1,FELICIANO SUMMER LUCINE
4,4,MATIAS ANDREA JENNELLE,V5,D2,EDNILAG KRUPSKAYA
4,4,SANDOVAL JUSTA ANDREA,V5,D4,MANGULABNAN KIANA DOMINIQUE
4,4,EDNILAG KRUPSKAYA,D4,V5,DELOS SANTOS JAYMI
4,4,FELICIANO SUMMER LUCINE,D2,V5,SANDOVAL JUSTA ANDREA
4,4,MANGULABNAN KIANA DOMINIQUE,D3,V5,MATIAS ANDREA JENNELLE
4,4,DELOS SANTOS JAYMI,D4,V5,SANDOVAL JUSTA ANDREA
4,4,EDNILAG KRUPSKAYA,V5,D3,MANGULABNAN KIANA DOMINIQUE
4,4,MATIAS ANDREA JENNELLE,V5,D1,FELICIANO SUMMER LUCINE
4,5,PALO AJ DREYFUS,D3,V5,UY JANA ANNIKA
4,5,MANAOIS IRISH,D4,V5,FLORES MARIEL ELIANNE
4,5,BUSTOS MICKYLE REIN,D0,V5,DINOY IVY CLAIRE
4,5,PALO AJ DREYFUS,V5,D4,FLORES MARIEL ELIANNE
4,5,UY JANA ANNIKA,V5,D2,BUSTOS MICKYLE REIN
4,5,DINOY IVY CLAIRE,V5,D2,MANAOIS IRISH
4,5,PALO AJ DREYFUS,D2,V5,BUSTOS MICKYLE REIN
4,5,DINOY IVY CLAIRE,V5,D4,FLORES MARIEL ELIANNE
4,5,MANAOIS IRISH,D3,V5,UY JANA ANNIKA
4,5,DINOY IVY CLAIRE,V5,D0,PALO AJ DREYFUS
4,5,BUSTOS MICKYLE REIN,V5,D4,MANAOIS IRISH
4,5,UY JANA ANNIKA,D3,V5,FLORES MARIEL ELIANNE
4,5,PALO AJ DREYFUS,D3,V5,MANAOIS IRISH
4,5,DINOY IVY CLAIRE,V5,D0,UY JANA ANNIKA
4,5,BUSTOS MICKYLE REIN,V5,D4,FLORES MARIEL ELIANNE
4,6,TORRE PAPINA MARGUERITE,D4,V5,VILLAPANDO JHOLAN
4,6,GOMEZ JULIANA MA. BEATRICE,V5,D3,SYKAT ROBYN NOELLE
4,6,SALVADOR IVANA,D3,V5,ESPIRITU ISABELLE TONIGRACE
4,6,SYKAT ROBYN NOELLE,D3,V5,TORRE PAPINA MARGUERITE
4,6,SALVADOR IVANA,V5,D2,VILLAPANDO JHOLAN
4,6,ESPIRITU ISABELLE TONIGRACE,D1,V5,GOMEZ JULIANA MA. BEATRICE
4,6,TORRE PAPINA MARGUERITE,D2,V5,SALVADOR IVANA
4,6,SYKAT ROBYN NOELLE,V5,D1,ESPIRITU ISABELLE TONIGRACE
4,6,GOMEZ JULIANA MA. BEATRICE,D4,V5,VILLAPANDO JHOLAN
4,6,ESPIRITU ISABELLE TONIGRACE,D2,V5,TORRE PAPINA MARGUERITE
4,6,SALVADOR IVANA,D2,V5,GOMEZ JULIANA MA. BEATRICE
4,6,SYKAT ROBYN NOELLE,V5,D4,VILLAPANDO JHOLAN
4,6,TORRE PAPINA MARGUERITE,D3,V5,GOMEZ JULIANA MA. BEATRICE
4,6,ESPIRITU ISABELLE TONIGRACE,D2,V5,VILLAPANDO JHOLAN
4,6,SYKAT ROBYN NOELLE,D2,V5,SALVADOR IVANA
5,1,RAGOT MIKAELA NICOLE,D0,V5,MENDOZA JENNINA
5,1,LARRAZABAL ALEXA,V5,D4,CARIG SOPHIA
5,1,SALVADOR IVANA,D4,V5,MARTINEZ TASHA ISABELLA
5,1,TORRE PAPINA MARGUERITE,V5,D3,RAGOT MIKAELA NICOLE
5,1,CARIG SOPHIA,V5,D4,MENDOZA JENNINA
5,1,LARRAZABAL ALEXA,V5,D4,SALVADOR IVANA
5,1,MARTINEZ TASHA ISABELLA,V5,D1,TORRE PAPINA MARGUERITE
5,1,CARIG SOPHIA,D3,V5,RAGOT MIKAELA NICOLE
5,1,MENDOZA JENNINA,D4,V5,SALVADOR IVANA
5,1,MARTINEZ TASHA ISABELLA,D0,V5,LARRAZABAL ALEXA
5,1,CARIG SOPHIA,D3,V5,TORRE PAPINA MARGUERITE
5,1,SALVADOR IVANA,V5,D3,RAGOT MIKAELA NICOLE
5,1,MENDOZA JENNINA,V5,D2,MARTINEZ TASHA ISABELLA
5,1,TORRE PAPINA MARGUERITE,D4,V5,LARRAZABAL ALEXA
5,1,SALVADOR IVANA,D2,V5,CARIG SOPHIA
5,1,RAGOT MIKAELA NICOLE,D3,V4,MARTINEZ TASHA ISABELLA
5,1,LARRAZABAL ALEXA,V5,D3,MENDOZA JENNINA
5,1,TORRE PAPINA MARGUERITE,V5,D2,SALVADOR IVANA
5,1,MARTINEZ TASHA ISABELLA,V5,D2,CARIG SOPHIA
5,1,RAGOT MIKAELA NICOLE,D3,V5,LARRAZABAL ALEXA
5,1,MENDOZA JENNINA,V5,D4,TORRE PAPINA MARGUERITE
5,2,BARRIENTOS ANDREA,D2,V5,CANLAS NINA DOMINIQUE
5,2,BUSTOS MICKYLE REIN,V5,D3,FLORES MARIEL ELIANNE FRANCESCA
5,2,ABELLA HANNIEL,V5,D0,JUNIA ELEINA MARGUERITE
5,2,BARRIENTOS ANDREA,D0,V5,FLORES MARIEL ELIANNE FRANCESCA
5,2,CANLAS NINA DOMINIQUE,D1,V5,ABELLA HANNIEL
5,2,JUNIA ELEINA MARGUERITE,D4,V5,BUSTOS MICKYLE REIN
5,2,BARRIENTOS ANDREA,D2,V5,ABELLA HANNIEL
5,2,JUNIA ELEINA MARGUERITE,D3,V5,FLORES MARIEL ELIANNE FRANCESCA
5,2,BUSTOS MICKYLE REIN,V5,D4,CANLAS NINA DOMINIQUE
5,2,JUNIA ELEINA MARGUERITE,V3,D2,BARRIENTOS ANDREA
5,2,ABELLA HANNIEL,V5,D1,BUSTOS MICKYLE REIN
5,2,CANLAS NINA DOMINIQUE,V4,D2,FLORES MARIEL ELIANNE FRANCESCA
5,2,BARRIENTOS ANDREA,D3,V5,BUSTOS MICKYLE REIN
5,2,JUNIA ELEINA MARGUERITE,D2,V5,CANLAS NINA DOMINIQUE
5,2,ABELLA HANNIEL,V5,D4,FLORES MARIEL ELIANNE FRANCESCA
5,3,SYKAT ROBYN NOELLE,D3,V4,HARRISON ASHLEY MAE MICHELLE
5,3,TRINIDAD SOLANA MAYUMI,V5,D2,CAPINA MIYAKE
5,3,ASIS JUZ LOVAINE,D4,V5,UY JANA ANNIKA
5,3,CAPINA MIYAKE,V4,D2,SYKAT ROBYN NOELLE
5,3,HARRISON ASHLEY MAE MICHELLE,V5,D3,ASIS JUZ LOVAINE
5,3,UY JANA ANNIKA,D4,V5,TRINIDAD SOLANA MAYUMI
5,3,SYKAT ROBYN NOELLE,V5,D2,ASIS JUZ LOVAINE
5,3,CAPINA MIYAKE,V5,D4,UY JANA ANNIKA
5,3,TRINIDAD SOLANA MAYUMI,D3,V5,HARRISON ASHLEY MAE MICHELLE
5,3,UY JANA ANNIKA,D4,V5,SYKAT ROBYN NOELLE
5,3,ASIS JUZ LOVAINE,V5,D4,TRINIDAD SOLANA MAYUMI
5,3,HARRISON ASHLEY MAE MICHELLE,V5,D1,CAPINA MIYAKE
5,3,SYKAT ROBYN NOELLE,D4,V5,TRINIDAD SOLANA MAYUMI
5,3,UY JANA ANNIKA,D4,V5,HARRISON ASHLEY MAE MICHELLE
5,3,CAPINA MIYAKE,D3,V5,ASIS JUZ LOVAINE
5,4,ONG JICKLE CLAIN,D4,V5,EDNILAG KRUPSKAYA
5,4,MATIAS ANDREA JENNELLE,D4,V5,BACCAY MARTINA JENE
5,4,GOMEZ JULIANA MA. BEATRICE,V5,D2,RAFAEL GAY MARIE
5,4,BACCAY MARTINA JENE,D2,V4,ONG JICKLE CLAIN
5,4,EDNILAG KRUPSKAYA,D1,V5,GOMEZ JULIANA MA. BEATRICE
5,4,RAFAEL GAY MARIE,D3,V5,MATIAS ANDREA JENNELLE
5,4,ONG JICKLE CLAIN,D4,V5,GOMEZ JULIANA MA. BEATRICE
5,4,BACCAY MARTINA JENE,V5,D1,RAFAEL GAY MARIE
5,4,MATIAS ANDREA JENNELLE,V5,D4,EDNILAG KRUPSKAYA
5,4,RAFAEL GAY MARIE,D1,V5,ONG JICKLE CLAIN
5,4,GOMEZ JULIANA MA. BEATRICE,V5,D3,MATIAS ANDREA JENNELLE
5,4,EDNILAG KRUPSKAYA,V5,D4,BACCAY MARTINA JENE
5,4,ONG JICKLE CLAIN,D4,V5,MATIAS ANDREA JENNELLE
5,4,RAFAEL GAY MARIE,D4,V5,EDNILAG KRUPSKAYA
5,4,BACCAY MARTINA JENE,D2,V4,GOMEZ JULIANA MA. BEATRICE
5,5,SIA SARAH-INGRID AURELIA,V5,D2,VELASCO ZOEY NICOLE
5,5,RAFAEL RANA IMOGEN,D1,V5,DINOY IVY CLAIRE
5,5,DELOS SANTOS JAYMI,D4,V5,SANDOVAL JUSTA ANDREA
5,5,DINOY IVY CLAIRE,V5,D2,SIA SARAH-INGRID AURELIA
5,5,VELASCO ZOEY NICOLE,D1,V5,DELOS SANTOS JAYMI
5,5,SANDOVAL JUSTA ANDREA,V5,D4,RAFAEL RANA IMOGEN
5,5,SIA SARAH-INGRID AURELIA,D3,V5,DELOS SANTOS JAYMI
5,5,DINOY IVY CLAIRE,V5,D3,SANDOVAL JUSTA ANDREA
5,5,RAFAEL RANA IMOGEN,V5,D2,VELASCO ZOEY NICOLE
5,5,SANDOVAL JUSTA ANDREA,V5,D4,SIA SARAH-INGRID AURELIA
5,5,DELOS SANTOS JAYMI,V5,D2,RAFAEL RANA IMOGEN
5,5,VELASCO ZOEY NICOLE,D2,V5,DINOY IVY CLAIRE
5,5,SIA SARAH-INGRID AURELIA,D1,V5,RAFAEL RANA IMOGEN
5,5,SANDOVAL JUSTA ANDREA,V5,D3,VELASCO ZOEY NICOLE
5,5,DINOY IVY CLAIRE,V3,D1,DELOS SANTOS JAYMI
