Leg,Pool,Right Fencer,Score1,Score2,Left Fencer
4,pool1,JIMENEZ JULIANNA,D3,V5,LARRAZABAL ALEXA
4,pool1,BACCAY MARTINA JENE,V3,D2,JUNIA ELEINA MARGUERITE
4,pool1,NORO NAMI,D3,V5,BUENO MARIA KRISTINA ANGELA
4,pool1,SIA SARAH-INGRID AURELIA,D2,V5,JIMENEZ JULIANNA
4,pool1,JUNIA ELEINA MARGUERITE,D1,V5,LARRAZABAL ALEXA
4,pool1,NORO NAMI,V5,D3,BACCAY MARTINA JENE
4,pool1,BUENO MARIA KRISTINA ANGELA,V5,D1,JIMENEZ JULIANNA
4,pool1,LARRAZABAL ALEXA,V5,D0,SIA SARAH-INGRID AURELIA
4,pool1,JUNIA ELEINA MARGUERITE,V5,D4,NORO NAMI
4,pool1,JIMENEZ JULIANNA,D0,V5,BACCAY MARTINA JENE
4,pool1,BUENO MARIA KRISTINA ANGELA,D4,V5,LARRAZABAL ALEXA
4,pool1,SIA SARAH-INGRID AURELIA,V5,D4,JUNIA ELEINA MARGUERITE
4,pool2,CAPINA MIYAKE,V5,D4,RAGOT MIKAELA NICOLE
4,pool2,ONG JICKLE CLAIN,D4,V5,RAFAEL RANA IMOGEN
4,pool2,ABELLA HANNIEL,V5,D4,TAPALES ENDIRAJ MARGARET
4,pool2,RAFAEL GAY MARIE,D2,V5,CAPINA MIYAKE
4,pool2,RAFAEL RANA IMOGEN,D4,V5,RAGOT MIKAELA NICOLE
4,pool2,ONG JICKLE CLAIN,D4,V5,ABELLA HANNIEL
4,pool2,TAPALES ENDIRAJ MARGARET,V5,D2,RAFAEL GAY MARIE
4,pool2,RAFAEL RANA IMOGEN,V5,D4,CAPINA MIYAKE
4,pool2,RAGOT MIKAELA NICOLE,D3,V5,ABELLA HANNIEL
4,pool2,TAPALES ENDIRAJ MARGARET,V5,D3,ONG JICKLE CLAIN
4,pool2,RAFAEL RANA IMOGEN,V5,D2,RAFAEL GAY MARIE
4,pool2,ABELLA HANNIEL,V5,D3,CAPINA MIYAKE
4,pool2,RAGOT MIKAELA NICOLE,D3,V5,TAPALES ENDIRAJ MARGARET
4,pool2,RAFAEL GAY MARIE,V5,D3,ONG JICKLE CLAIN
4,pool2,ABELLA HANNIEL,V5,D4,RAFAEL RANA IMOGEN
4,pool2,CAPINA MIYAKE,D3,V5,TAPALES ENDIRAJ MARGARET
4,pool2,ONG JICKLE CLAIN,D3,V5,RAGOT MIKAELA NICOLE
4,pool2,RAFAEL GAY MARIE,D3,V5,ABELLA HANNIEL
4,pool2,TAPALES ENDIRAJ MARGARET,D4,V5,RAFAEL RANA IMOGEN
4,pool2,CAPINA MIYAKE,V5,D2,ONG JICKLE CLAIN
4,pool2,RAGOT MIKAELA NICOLE,D3,V5,RAFAEL GAY MARIE
4,pool3,MENDOZA JENNINA,D2,V5,HARRISON ASHLEY MAE MICHELLE
4,pool3,ALARCON BEVERLY GAY,D1,V5,DEL ROSARIO SARINA KELLY
4,pool3,DELA CRUZ CHIARA MICHAELA,D2,V5,CANLAS NINA DOMINIQUE
4,pool3,DEL ROSARIO SARINA KELLY,D3,V5,MENDOZA JENNINA
4,pool3,HARRISON ASHLEY MAE MICHELLE,V5,D4,DELA CRUZ CHIARA MICHAELA
4,pool3,CANLAS NINA DOMINIQUE,V5,D0,ALARCON BEVERLY GAY
4,pool3,MENDOZA JENNINA,V5,D3,DELA CRUZ CHIARA MICHAELA
4,pool3,DEL ROSARIO SARINA KELLY,D2,V5,CANLAS NINA DOMINIQUE
4,pool3,ALARCON BEVERLY GAY,D0,V5,HARRISON ASHLEY MAE MICHELLE
4,pool3,CANLAS NINA DOMINIQUE,V5,D3,MENDOZA JENNINA
4,pool3,DELA CRUZ CHIARA MICHAELA,D0,V5,ALARCON BEVERLY GAY
4,pool3,HARRISON ASHLEY MAE MICHELLE,V5,D1,DEL ROSARIO SARINA KELLY
4,pool3,MENDOZA JENNINA,V5,D3,ALARCON BEVERLY GAY
4,pool3,CANLAS NINA DOMINIQUE,D3,V5,HARRISON ASHLEY MAE MICHELLE
4,pool3,DEL ROSARIO SARINA KELLY,V5,D3,DELA CRUZ CHIARA MICHAELA
4,pool4,DELOS SANTOS JAYMI,V5,D2,MANGULABNAN KIANA DOMINIQUE
4,pool4,SANDOVAL JUSTA ANDREA,D0,V5,MATIAS ANDREA JENNELLE
4,pool4,FELICIANO SUMMER LUCINE,D3,V5,EDNILAG KRUPSKAYA
4,pool4,MATIAS ANDREA JENNELLE,V5,D2,DELOS SANTOS JAYMI
4,pool4,MANGULABNAN KIANA DOMINIQUE,V5,D3,FELICIANO SUMMER LUCINE
4,pool4,EDNILAG KRUPSKAYA,D4,V5,SANDOVAL JUSTA ANDREA
4,pool4,DELOS SANTOS JAYMI,V5,D1,FELICIANO SUMMER LUCINE
4,pool4,MATIAS ANDREA JENNELLE,V5,D2,EDNILAG KRUPSKAYA
4,pool4,SANDOVAL JUSTA ANDREA,V5,D4,MANGULABNAN KIANA DOMINIQUE
4,pool4,EDNILAG KRUPSKAYA,D4,V5,DELOS SANTOS JAYMI
4,pool4,FELICIANO SUMMER LUCINE,D2,V5,SANDOVAL JUSTA ANDREA
4,pool4,MANGULABNAN KIANA DOMINIQUE,D3,V5,MATIAS ANDREA JENNELLE
4,pool4,DELOS SANTOS JAYMI,D4,V5,SANDOVAL JUSTA ANDREA
4,pool4,EDNILAG KRUPSKAYA,V5,D3,MANGULABNAN KIANA DOMINIQUE
4,pool4,MATIAS ANDREA JENNELLE,V5,D1,FELICIANO SUMMER LUCINE
4,pool5,PALO AJ DREYFUS,D3,V5,UY JANA ANNIKA
4,pool5,MANAOIS IRISH,D4,V5,FLORES MARIEL ELIANNE
4,pool5,BUSTOS MICKYLE REIN,D0,V5,DINOY IVY CLAIRE
4,pool5,PALO AJ DREYFUS,V5,D4,FLORES MARIEL ELIANNE
4,pool5,UY JANA ANNIKA,V5,D2,BUSTOS MICKYLE REIN
4,pool5,DINOY IVY CLAIRE,V5,D2,MANAOIS IRISH
4,pool5,PALO AJ DREYFUS,D2,V5,BUSTOS MICKYLE REIN
4,pool5,DINOY IVY CLAIRE,V5,D4,FLORES MARIEL ELIANNE
4,pool5,MANAOIS IRISH,D3,V5,UY JANA ANNIKA
4,pool5,DINOY IVY CLAIRE,V5,D0,PALO AJ DREYFUS
4,pool5,BUSTOS MICKYLE REIN,V5,D4,MANAOIS IRISH
4,pool5,UY JANA ANNIKA,D3,V5,FLORES MARIEL ELIANNE
4,pool5,PALO AJ DREYFUS,D3,V5,MANAOIS IRISH
4,pool5,DINOY IVY CLAIRE,V5,D0,UY JANA ANNIKA
4,pool5,BUSTOS MICKYLE REIN,V5,D4,FLORES MARIEL ELIANNE
4,pool6,TORRE PAPINA MARGUERITE,D4,V5,VILLAPANDO JHOLAN
4,pool6,GOMEZ JULIANA MA. BEATRICE,V5,D3,SYKAT ROBYN NOELLE
4,pool6,SALVADOR IVANA,D3,V5,ESPIRITU ISABELLE TONIGRACE
4,pool6,SYKAT ROBYN NOELLE,D3,V5,TORRE PAPINA MARGUERITE
4,pool6,SALVADOR IVANA,V5,D2,VILLAPANDO JHOLAN
4,pool6,ESPIRITU ISABELLE TONIGRACE,D1,V5,GOMEZ JULIANA MA. BEATRICE
4,pool6,TORRE PAPINA MARGUERITE,D2,V5,SALVADOR IVANA
4,pool6,SYKAT ROBYN NOELLE,V5,D1,ESPIRITU ISABELLE TONIGRACE
4,pool6,GOMEZ JULIANA MA. BEATRICE,D4,V5,VILLAPANDO JHOLAN
4,pool6,ESPIRITU ISABELLE TONIGRACE,D2,V5,TORRE PAPINA MARGUERITE
4,pool6,SALVADOR IVANA,D2,V5,GOMEZ JULIANA MA. BEATRICE
4,pool6,SYKAT ROBYN NOELLE,V5,D4,VILLAPANDO JHOLAN
4,pool6,TORRE PAPINA MARGUERITE,D3,V5,GOMEZ JULIANA MA. BEATRICE
4,pool6,ESPIRITU ISABELLE TONIGRACE,D2,V5,VILLAPANDO JHOLAN
4,pool6,SYKAT ROBYN NOELLE,D2,V5,SALVADOR IVANA
5,pool1,RAGOT MIKAELA NICOLE,D0,V5,MENDOZA JENNINA
5,pool1,LARRAZABAL ALEXA,V5,D4,CARIG SOPHIA
5,pool1,SALVADOR IVANA,D4,V5,MARTINEZ TASHA ISABELLA
5,pool1,TORRE PAPINA MARGUERITE,V5,D3,RAGOT MIKAELA NICOLE
5,pool1,CARIG SOPHIA,V5,D4,MENDOZA JENNINA
5,pool1,LARRAZABAL ALEXA,V5,D4,SALVADOR IVANA
5,pool1,MARTINEZ TASHA ISABELLA,V5,D1,TORRE PAPINA MARGUERITE
5,pool1,CARIG SOPHIA,D3,V5,RAGOT MIKAELA NICOLE
5,pool1,MENDOZA JENNINA,D4,V5,SALVADOR IVANA
5,pool1,MARTINEZ TASHA ISABELLA,D0,V5,LARRAZABAL ALEXA
5,pool1,CARIG SOPHIA,D3,V5,TORRE PAPINA MARGUERITE
5,pool1,SALVADOR IVANA,V5,D3,RAGOT MIKAELA NICOLE
5,pool1,MENDOZA JENNINA,V5,D2,MARTINEZ TASHA ISABELLA
5,pool1,TORRE PAPINA MARGUERITE,D4,V5,LARRAZABAL ALEXA
5,pool1,SALVADOR IVANA,D2,V5,CARIG SOPHIA
5,pool1,RAGOT MIKAELA NICOLE,D3,V4,MARTINEZ TASHA ISABELLA
5,pool1,LARRAZABAL ALEXA,V5,D3,MENDOZA JENNINA
5,pool1,TORRE PAPINA MARGUERITE,V5,D2,SALVADOR IVANA
5,pool1,MARTINEZ TASHA ISABELLA,V5,D2,CARIG SOPHIA
5,pool1,RAGOT MIKAELA NICOLE,D3,V5,LARRAZABAL ALEXA
5,pool1,MENDOZA JENNINA,V5,D4,TORRE PAPINA MARGUERITE
5,pool2,BARRIENTOS ANDREA,D2,V5,CANLAS NINA DOMINIQUE
5,pool2,BUSTOS MICKYLE REIN,V5,D3,FLORES MARIEL ELIANNE FRANCESCA
5,pool2,ABELLA HANNIEL,V5,D0,JUNIA ELEINA MARGUERITE
5,pool2,BARRIENTOS ANDREA,D0,V5,FLORES MARIEL ELIANNE FRANCESCA
5,pool2,CANLAS NINA DOMINIQUE,D1,V5,ABELLA HANNIEL
5,pool2,JUNIA ELEINA MARGUERITE,D4,V5,BUSTOS MICKYLE REIN
5,pool2,BARRIENTOS ANDREA,D2,V5,ABELLA HANNIEL
5,pool2,JUNIA ELEINA MARGUERITE,D3,V5,FLORES MARIEL ELIANNE FRANCESCA
5,pool2,BUSTOS MICKYLE REIN,V5,D4,CANLAS NINA DOMINIQUE
5,pool2,JUNIA ELEINA MARGUERITE,V3,D2,BARRIENTOS ANDREA
5,pool2,ABELLA HANNIEL,V5,D1,BUSTOS MICKYLE REIN
5,pool2,CANLAS NINA DOMINIQUE,V4,D2,FLORES MARIEL ELIANNE FRANCESCA
5,pool2,BARRIENTOS ANDREA,D3,V5,BUSTOS MICKYLE REIN
5,pool2,JUNIA ELEINA MARGUERITE,D2,V5,CANLAS NINA DOMINIQUE
5,pool2,ABELLA HANNIEL,V5,D4,FLORES MARIEL ELIANNE FRANCESCA
5,pool3,SYKAT ROBYN NOELLE,D3,V4,HARRISON ASHLEY MAE MICHELLE
5,pool3,TRINIDAD SOLANA MAYUMI,V5,D2,CAPINA MIYAKE
5,pool3,ASIS JUZ LOVAINE,D4,V5,UY JANA ANNIKA
5,pool3,CAPINA MIYAKE,V4,D2,SYKAT ROBYN NOELLE
5,pool3,HARRISON ASHLEY MAE MICHELLE,V5,D3,ASIS JUZ LOVAINE
5,pool3,UY JANA ANNIKA,D4,V5,TRINIDAD SOLANA MAYUMI
5,pool3,SYKAT ROBYN NOELLE,V5,D2,ASIS JUZ LOVAINE
5,pool3,CAPINA MIYAKE,V5,D4,UY JANA ANNIKA
5,pool3,TRINIDAD SOLANA MAYUMI,D3,V5,HARRISON ASHLEY MAE MICHELLE
5,pool3,UY JANA ANNIKA,D4,V5,SYKAT ROBYN NOELLE
5,pool3,ASIS JUZ LOVAINE,V5,D4,TRINIDAD SOLANA MAYUMI
5,pool3,HARRISON ASHLEY MAE MICHELLE,V5,D1,CAPINA MIYAKE
5,pool3,SYKAT ROBYN NOELLE,D4,V5,TRINIDAD SOLANA MAYUMI
5,pool3,UY JANA ANNIKA,D4,V5,HARRISON ASHLEY MAE MICHELLE
5,pool3,CAPINA MIYAKE,D3,V5,ASIS JUZ LOVAINE
5,pool4,ONG JICKLE CLAIN,D4,V5,EDNILAG KRUPSKAYA
5,pool4,MATIAS ANDREA JENNELLE,D4,V5,BACCAY MARTINA JENE
5,pool4,GOMEZ JULIANA MA. BEATRICE,V5,D2,RAFAEL GAY MARIE
5,pool4,BACCAY MARTINA JENE,D2,V4,ONG JICKLE CLAIN
5,pool4,EDNILAG KRUPSKAYA,D1,V5,GOMEZ JULIANA MA. BEATRICE
5,pool4,RAFAEL GAY MARIE,D3,V5,MATIAS ANDREA JENNELLE
5,pool4,ONG JICKLE CLAIN,D4,V5,GOMEZ JULIANA MA. BEATRICE
5,pool4,BACCAY MARTINA JENE,V5,D1,RAFAEL GAY MARIE
5,pool4,MATIAS ANDREA JENNELLE,V5,D4,EDNILAG KRUPSKAYA
5,pool4,RAFAEL GAY MARIE,D1,V5,ONG JICKLE CLAIN
5,pool4,GOMEZ JULIANA MA. BEATRICE,V5,D3,MATIAS ANDREA JENNELLE
5,pool4,EDNILAG KRUPSKAYA,V5,D4,BACCAY MARTINA JENE
5,pool4,ONG JICKLE CLAIN,D4,V5,MATIAS ANDREA JENNELLE
5,pool4,RAFAEL GAY MARIE,D4,V5,EDNILAG KRUPSKAYA
5,pool4,BACCAY MARTINA JENE,D2,V4,GOMEZ JULIANA MA. BEATRICE
5,pool5,SIA SARAH-INGRID AURELIA,V5,D2,VELASCO ZOEY NICOLE
5,pool5,RAFAEL RANA IMOGEN,D1,V5,DINOY IVY CLAIRE
5,pool5,DELOS SANTOS JAYMI,D4,V5,SANDOVAL JUSTA ANDREA
5,pool5,DINOY IVY CLAIRE,V5,D2,SIA SARAH-INGRID AURELIA
5,pool5,VELASCO ZOEY NICOLE,D1,V5,DELOS SANTOS JAYMI
5,pool5,SANDOVAL JUSTA ANDREA,V5,D4,RAFAEL RANA IMOGEN
5,pool5,SIA SARAH-INGRID AURELIA,D3,V5,DELOS SANTOS JAYMI
5,pool5,DINOY IVY CLAIRE,V5,D3,SANDOVAL JUSTA ANDREA
5,pool5,RAFAEL RANA IMOGEN,V5,D2,VELASCO ZOEY NICOLE
5,pool5,SANDOVAL JUSTA ANDREA,V5,D4,SIA SARAH-INGRID AURELIA
5,pool5,DELOS SANTOS JAYMI,V5,D2,RAFAEL RANA IMOGEN
5,pool5,VELASCO ZOEY NICOLE,D2,V5,DINOY IVY CLAIRE
5,pool5,SIA SARAH-INGRID AURELIA,D1,V5,RAFAEL RANA IMOGEN
5,pool5,SANDOVAL JUSTA ANDREA,V5,D3,VELASCO ZOEY NICOLE
5,pool5,DINOY IVY CLAIRE,V3,D1,DELOS SANTOS JAYMI
